Segment #,Interval Start Time,Interval End Time,Time,Task,Mean HR,Mean IBI,# R Peaks
6,331,332,2022-10-14 11:05:50,Baseline 1,74.18506726917931,808.7881053243636,1
6,332,333,2022-10-14 11:05:51,Baseline 1,82.34929679374187,728.6036716291632,1
6,333,334,2022-10-14 11:05:52,Baseline 1,74.75685007144085,802.6020350330629,2
6,334,335,2022-10-14 11:05:53,Baseline 1,64.85919972403508,925.0807943250895,1
6,335,336,2022-10-14 11:05:54,Baseline 1,60.70376207989276,988.4066150798606,1
6,336,337,2022-10-14 11:05:55,Baseline 1,66.82841227959946,897.8217191360095,1
6,337,338,2022-10-14 11:05:56,Baseline 1,78.68671668865348,762.5175191564693,1
6,338,339,2022-10-14 11:05:57,Baseline 1,74.47739684466026,805.6135491032776,1
6,339,340,2022-10-14 11:05:58,Baseline 1,66.56589208976462,901.3625163933737,1
6,340,341,2022-10-14 11:05:59,Baseline 1,63.7359230220965,941.38434269162,2
6,341,342,2022-10-14 11:06:00,Baseline 1,65.43012071842095,917.008853738945,1
6,342,343,2022-10-14 11:06:01,Baseline 1,70.20635916997858,854.6234373831054,1
6,343,344,2022-10-14 11:06:02,Baseline 1,83.77311597446187,716.2202253320853,1
6,344,345,2022-10-14 11:06:03,Baseline 1,86.51110381300907,693.552588690673,2
6,345,346,2022-10-14 11:06:04,Baseline 1,72.09831932119043,832.1969300380819,1
6,346,347,2022-10-14 11:06:05,Baseline 1,66.2864729937873,905.1620532838351,1
6,347,348,2022-10-14 11:06:06,Baseline 1,75.08065126845905,799.1406439118844,1
6,348,349,2022-10-14 11:06:07,Baseline 1,64.11279521652216,935.8506332061736,1
6,349,350,2022-10-14 11:06:08,Baseline 1,71.99775937777532,833.3592672679914,1
6,350,351,2022-10-14 11:06:09,Baseline 1,76.12636773224646,788.1631790319154,2
6,351,352,2022-10-14 11:06:10,Baseline 1,62.913791620065425,953.685963839825,1
6,352,353,2022-10-14 11:06:11,Baseline 1,61.2406827805675,979.7408728277409,1
6,353,354,2022-10-14 11:06:12,Baseline 1,67.26061146758924,892.0525503832522,1
6,354,355,2022-10-14 11:06:13,Baseline 1,80.51635860433154,745.1901829645358,1
6,355,356,2022-10-14 11:06:14,Baseline 1,76.18062747486813,787.6018088692418,2
6,356,357,2022-10-14 11:06:15,Baseline 1,61.28636909309419,979.0105187804455,1
6,357,358,2022-10-14 11:06:16,Baseline 1,65.29333305803858,918.9299609910648,1
6,358,359,2022-10-14 11:06:17,Baseline 1,75.11963673935288,798.7259071577463,1
6,359,360,2022-10-14 11:06:18,Baseline 1,66.53665024201067,901.7586515366312,1
7,360,361,2022-10-14 11:06:19,Baseline 1,61.91950464396322,968.9999999999942,1
7,361,362,2022-10-14 11:06:20,Baseline 1,69.9121477131273,858.2199512193486,1
7,362,363,2022-10-14 11:06:21,Baseline 1,76.58869127252659,783.4054741384884,1
